Date,NIFTY_MIDSMALLCAP400_MOMENTUM_QUALITY_100
2005-11-08,1398.35
2005-11-07,1375.83
2005-11-02,1353.21
2005-11-01,1347.79
2005-10-31,1325.9
2005-10-28,1294.9
2005-10-27,1320.2
2005-10-26,1340.23
2005-10-25,1340.98
2005-10-24,1342.13
2005-10-21,1341.86
2005-10-20,1320.08
2005-10-19,1343.44
2005-10-18,1384.98
2005-10-17,1392.44
2005-10-14,1409.28
2005-10-13,1441.75
2005-10-11,1455.34
2005-10-10,1464.2
2005-10-07,1470.32
2005-10-06,1471.98
2005-10-05,1489.43
2005-10-04,1497.64
2005-10-03,1480.87
2005-09-30,1468.83
2005-09-29,1475.7
2005-09-28,1481.61
2005-09-27,1458.04
2005-09-26,1436.81
2005-09-23,1384.92
2005-09-22,1375.0
2005-09-21,1438.39
2005-09-20,1465.49
2005-09-19,1468.32
2005-09-16,1442.75
2005-09-15,1429.5
2005-09-14,1406.65
2005-09-13,1414.51
2005-09-12,1408.72
2005-09-09,1397.12
2005-09-08,1401.06
2005-09-06,1391.5
2005-09-05,1388.1
2005-09-02,1384.7
2005-09-01,1382.69
2005-08-31,1368.59
2005-08-30,1354.4
2005-08-29,1333.56
2005-08-26,1334.61
2005-08-25,1309.71
2005-08-24,1294.1
2005-08-23,1315.06
2005-08-22,1347.92
2005-08-19,1348.13
2005-08-18,1347.25
2005-08-17,1350.7
2005-08-16,1333.57
2005-08-12,1319.8
2005-08-11,1311.76
2005-08-10,1299.3
2005-08-09,1271.35
2005-08-08,1273.63
2005-08-05,1284.66
2005-08-04,1267.21
2005-08-03,1256.99
2005-08-02,1252.47
2005-08-01,1225.59
2005-07-29,1218.71
2005-07-27,1223.93
2005-07-26,1219.61
2005-07-25,1220.38
2005-07-22,1214.47
2005-07-21,1199.22
2005-07-20,1197.87
2005-07-19,1194.67
2005-07-18,1188.77
2005-07-15,1169.21
2005-07-14,1156.36
2005-07-13,1154.94
2005-07-12,1145.2
2005-07-11,1145.06
2005-07-08,1126.57
2005-07-07,1105.62
2005-07-06,1114.76
2005-07-05,1097.29
2005-07-04,1099.98
2005-07-01,1081.14
2005-06-30,1070.56
2005-06-29,1068.6
2005-06-28,1057.13
2005-06-27,1074.76
2005-06-24,1072.43
2005-06-23,1066.05
2005-06-22,1062.86
2005-06-21,1062.3
2005-06-20,1060.97
2005-06-17,1067.37
2005-06-16,1084.35
2005-06-15,1099.46
2005-06-14,1092.79
2005-06-13,1087.46
2005-06-10,1089.52
2005-06-09,1093.75
2005-06-08,1088.93
2005-06-07,1090.28
2005-06-06,1088.27
2005-06-04,1085.81
2005-06-03,1080.59
2005-06-02,1074.09
2005-06-01,1084.92
2005-05-31,1077.11
2005-05-30,1071.21
2005-05-27,1080.82
2005-05-26,1086.14
2005-05-25,1086.89
2005-05-24,1082.7
2005-05-23,1078.53
2005-05-20,1074.54
2005-05-19,1076.76
2005-05-18,1068.82
2005-05-17,1065.61
2005-05-16,1072.78
2005-05-13,1059.15
2005-05-12,1051.19
2005-05-11,1037.29
2005-05-10,1034.9
2005-05-09,1037.08
2005-05-06,1020.1
2005-05-05,1015.06
2005-05-04,1006.15
2005-05-03,992.81
2005-05-02,989.2
2005-04-29,998.49
2005-04-28,1010.05
2005-04-27,1011.76
2005-04-26,1020.58
2005-04-25,1019.05
2005-04-22,1016.72
2005-04-21,998.96
2005-04-20,981.95
2005-04-19,973.58
2005-04-18,972.24
2005-04-15,980.28
2005-04-13,1007.57
2005-04-12,1006.27
2005-04-11,998.87
2005-04-08,1008.23
2005-04-07,1017.39
2005-04-06,1019.2
2005-04-05,1005.84
2005-04-04,1011.57
2005-04-01,1000.0
