Date,NIFTY_SMALLCAP250_MOMENTUM_QUALITY_100
2005-10-31,1388.75
2005-10-28,1367.15
2005-10-27,1389.37
2005-10-26,1404.82
2005-10-25,1398.11
2005-10-24,1393.01
2005-10-21,1391.75
2005-10-20,1377.49
2005-10-19,1401.84
2005-10-18,1457.65
2005-10-17,1457.93
2005-10-14,1477.14
2005-10-13,1516.62
2005-10-11,1524.24
2005-10-10,1537.78
2005-10-07,1551.49
2005-10-06,1553.1
2005-10-05,1573.67
2005-10-04,1586.21
2005-10-03,1561.88
2005-09-30,1531.6
2005-09-29,1548.79
2005-09-28,1563.43
2005-09-27,1565.62
2005-09-26,1547.43
2005-09-23,1483.25
2005-09-22,1462.9
2005-09-21,1566.8
2005-09-20,1604.12
2005-09-19,1601.53
2005-09-16,1593.42
2005-09-15,1577.05
2005-09-14,1550.78
2005-09-13,1561.45
2005-09-12,1552.74
2005-09-09,1532.99
2005-09-08,1542.57
2005-09-06,1533.42
2005-09-05,1534.92
2005-09-02,1528.83
2005-09-01,1522.77
2005-08-31,1502.85
2005-08-30,1477.82
2005-08-29,1462.02
2005-08-26,1461.33
2005-08-25,1454.92
2005-08-24,1434.35
2005-08-23,1451.24
2005-08-22,1487.45
2005-08-19,1477.2
2005-08-18,1467.87
2005-08-17,1475.94
2005-08-16,1452.17
2005-08-12,1427.49
2005-08-11,1417.49
2005-08-10,1395.52
2005-08-09,1363.76
2005-08-08,1359.36
2005-08-05,1370.79
2005-08-04,1347.36
2005-08-03,1331.43
2005-08-02,1327.99
2005-08-01,1302.37
2005-07-29,1300.98
2005-07-27,1314.39
2005-07-26,1320.64
2005-07-25,1326.54
2005-07-22,1318.72
2005-07-21,1299.36
2005-07-20,1300.51
2005-07-19,1299.0
2005-07-18,1294.31
2005-07-15,1266.29
2005-07-14,1253.79
2005-07-13,1251.45
2005-07-12,1234.61
2005-07-11,1228.66
2005-07-08,1202.78
2005-07-07,1176.5
2005-07-06,1188.42
2005-07-05,1167.77
2005-07-04,1176.09
2005-07-01,1161.58
2005-06-30,1149.27
2005-06-29,1137.55
2005-06-28,1123.76
2005-06-27,1144.31
2005-06-24,1147.2
2005-06-23,1137.94
2005-06-22,1132.7
2005-06-21,1124.63
2005-06-20,1117.87
2005-06-17,1132.04
2005-06-16,1150.89
2005-06-15,1175.06
2005-06-14,1165.9
2005-06-13,1160.31
2005-06-10,1159.98
2005-06-09,1166.68
2005-06-08,1165.39
2005-06-07,1164.82
2005-06-06,1158.59
2005-06-04,1151.97
2005-06-03,1141.11
2005-06-02,1128.57
2005-06-01,1139.59
2005-05-31,1128.84
2005-05-30,1118.55
2005-05-27,1132.18
2005-05-26,1141.0
2005-05-25,1143.74
2005-05-24,1134.2
2005-05-23,1132.91
2005-05-20,1127.21
2005-05-19,1122.65
2005-05-18,1108.58
2005-05-17,1108.06
2005-05-16,1119.07
2005-05-13,1108.03
2005-05-12,1095.64
2005-05-11,1071.89
2005-05-10,1068.15
2005-05-09,1064.08
2005-05-06,1045.93
2005-05-05,1038.61
2005-05-04,1023.38
2005-05-03,1001.27
2005-05-02,996.04
2005-04-29,1006.93
2005-04-28,1027.27
2005-04-27,1023.76
2005-04-26,1027.14
2005-04-25,1022.0
2005-04-22,1011.19
2005-04-21,993.27
2005-04-20,977.39
2005-04-19,970.94
2005-04-18,973.51
2005-04-15,979.4
2005-04-13,1008.48
2005-04-12,1009.38
2005-04-11,1002.19
2005-04-08,1009.32
2005-04-07,1019.78
2005-04-06,1017.86
2005-04-05,1000.36
2005-04-04,1007.17
2005-04-01,1000.0
